uniProtID,accession,label,existence,species,history,old_ID
RUVC_RICPR,Q9ZE29,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 101, 'sequenceVersion': 2}",RUVC_RICPR
SCA4_RICPR,Q9ZD49,0,Predicted,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2001-07-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-07-11', 'entryVersion': 89, 'sequenceVersion': 2}",SCA4_RICPR
SCO21_RICPR,Q9ZEB4,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2002-05-02', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 83, 'sequenceVersion': 1}",SCO21_RICPR
SCO22_RICPR,Q9ZCW7,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2002-05-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 87, 'sequenceVersion': 1}",SCO22_RICPR
SECA_RICPR,Q9ZCX7,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 125, 'sequenceVersion': 1}",SECA_RICPR
SECB_RICPR,Q9ZE76,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 94, 'sequenceVersion': 1}",SECB_RICPR
SECD_RICPR,Q9ZCW8,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 108, 'sequenceVersion': 1}",SECD_RICPR
SECE_RICPR,P50054,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-10-01', 'entryVersion': 107, 'sequenceVersion': 1}",SECE_RICPR
SECF_RICPR,Q9ZE34,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 103, 'sequenceVersion': 1}",SECF_RICPR
SECG_RICPR,Q9ZE68,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 93, 'sequenceVersion': 1}",SECG_RICPR
SECY_RICPR,Q9ZCS5,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 103, 'sequenceVersion': 1}",SECY_RICPR
SODF_RICPR,Q9ZD15,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 112, 'sequenceVersion': 1}",SODF_RICPR
SRP54_RICPR,Q9ZDZ0,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 119, 'sequenceVersion': 1}",SRP54_RICPR
SSB_RICPR,Q9ZCC2,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 106, 'sequenceVersion': 1}",SSB_RICPR
SSRP_RICPR,O05968,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-07-01', 'entryVersion': 109, 'sequenceVersion': 1}",SSRP_RICPR
SUCC_RICPR,O05966,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-07-01', 'entryVersion': 128, 'sequenceVersion': 1}",SUCC_RICPR
SUCD_RICPR,O08371,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-07-01', 'entryVersion': 124, 'sequenceVersion': 1}",SUCD_RICPR
SYA_RICPR,Q9ZCA4,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 111, 'sequenceVersion': 1}",SYA_RICPR
SYC_RICPR,Q9ZE62,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 119, 'sequenceVersion': 1}",SYC_RICPR
SYE1_RICPR,Q9ZDK3,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 119, 'sequenceVersion': 1}",SYE1_RICPR
SYE2_RICPR,Q9ZCT8,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 116, 'sequenceVersion': 1}",SYE2_RICPR
SYFA_RICPR,Q9ZDB5,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 117, 'sequenceVersion': 1}",SYFA_RICPR
SYFB_RICPR,Q9ZDB4,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 122, 'sequenceVersion': 1}",SYFB_RICPR
SYGA_RICPR,Q9ZCB0,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 107, 'sequenceVersion': 1}",SYGA_RICPR
SYGB_RICPR,Q9ZCB1,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 109, 'sequenceVersion': 2}",SYGB_RICPR
SYH_RICPR,Q9ZDL9,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-04-13', 'entryVersion': 123, 'sequenceVersion': 2}",SYH_RICPR
SYI_RICPR,Q9ZCU4,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 117, 'sequenceVersion': 1}",SYI_RICPR
SYK_RICPR,Q9ZDF8,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 114, 'sequenceVersion': 1}",SYK_RICPR
SYL_RICPR,Q9ZDB1,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 122, 'sequenceVersion': 1}",SYL_RICPR
SYM_RICPR,Q9ZCP0,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 118, 'sequenceVersion': 1}",SYM_RICPR
SYP_RICPR,Q9ZDE7,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 111, 'sequenceVersion': 1}",SYP_RICPR
SYR_RICPR,Q9ZE81,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 117, 'sequenceVersion': 1}",SYR_RICPR
SYS_RICPR,Q9ZCG5,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 109, 'sequenceVersion': 1}",SYS_RICPR
SYT_RICPR,O05947,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-07-01', 'entryVersion': 128, 'sequenceVersion': 1}",SYT_RICPR
SYV_RICPR,Q9ZCN6,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 112, 'sequenceVersion': 1}",SYV_RICPR
SYW_RICPR,Q9ZD76,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 106, 'sequenceVersion': 1}",SYW_RICPR
SYY_RICPR,Q9ZCZ4,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 112, 'sequenceVersion': 1}",SYY_RICPR
TATA_RICPR,Q9ZCJ1,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 95, 'sequenceVersion': 1}",TATA_RICPR
TATC_RICPR,Q9ZCG6,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 103, 'sequenceVersion': 1}",TATC_RICPR
TGT_RICPR,Q9ZCK8,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 114, 'sequenceVersion': 1}",TGT_RICPR
THIO_RICPR,Q9ZEE0,0,Evidence at protein level,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-01-23', 'entryVersion': 121, 'sequenceVersion': 2}",THIO_RICPR
THYX_RICPR,Q9ZDM6,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2001-07-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 98, 'sequenceVersion': 1}",THYX_RICPR
TIG_RICPR,Q9ZCB7,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 109, 'sequenceVersion': 1}",TIG_RICPR
TILS_RICPR,Q9ZEA3,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 103, 'sequenceVersion': 1}",TILS_RICPR
TLCA_RICPR,P19568,0,Evidence at protein level,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '1991-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1991-02-01', 'entryVersion': 109, 'sequenceVersion': 1}",TLCA_RICPR
TLCB_RICPR,Q9ZDF2,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 86, 'sequenceVersion': 1}",TLCB_RICPR
TLCC_RICPR,Q9ZD67,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 88, 'sequenceVersion': 1}",TLCC_RICPR
TLCD_RICPR,Q9ZD47,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 90, 'sequenceVersion': 1}",TLCD_RICPR
TLCE_RICPR,O05962,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 99, 'sequenceVersion': 2}",TLCE_RICPR
TOLB_RICPR,Q9ZDM5,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 104, 'sequenceVersion': 1}",TOLB_RICPR
TOP1_RICPR,Q9ZDK2,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 131, 'sequenceVersion': 1}",TOP1_RICPR
TRMD_RICPR,Q9ZE37,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 108, 'sequenceVersion': 1}",TRMD_RICPR
TRUA_RICPR,Q9ZCA3,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-10-19', 'entryVersion': 115, 'sequenceVersion': 2}",TRUA_RICPR
TRUB_RICPR,Q9ZD46,0,Uncertain,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2001-05-04', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 108, 'sequenceVersion': 1}",TRUB_RICPR
TRXB_RICPR,Q9ZD97,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 117, 'sequenceVersion': 1}",TRXB_RICPR
UBIE_RICPR,Q9ZCP3,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-20', 'entryVersion': 120, 'sequenceVersion': 2}",UBIE_RICPR
UBIG_RICPR,Q9ZCT9,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 113, 'sequenceVersion': 1}",UBIG_RICPR
UCRI_RICPR,Q9ZDQ5,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2001-02-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 126, 'sequenceVersion': 1}",UCRI_RICPR
UDG_RICPR,O05973,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-07-01', 'entryVersion': 122, 'sequenceVersion': 1}",UDG_RICPR
UVRA_RICPR,Q9ZCC3,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 127, 'sequenceVersion': 1}",UVRA_RICPR
UVRB_RICPR,Q9ZDW2,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 119, 'sequenceVersion': 1}",UVRB_RICPR
UVRC_RICPR,Q9ZCX9,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 115, 'sequenceVersion': 1}",UVRC_RICPR
XERC_RICPR,Q9ZCE0,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2003-08-22', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 105, 'sequenceVersion': 1}",XERC_RICPR
XERD_RICPR,Q9ZDG8,0,Inferred from homology,Rickettsia prowazekii (strain Madrid E),"{'firstPublicDate': '2003-08-22', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-08-22', 'entryVersion': 104, 'sequenceVersion': 2}",XERD_RICPR
6PGD_SHIFL,P37756,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1994-10-01', 'entryVersion': 153, 'sequenceVersion': 1}",6PGD_SHIFL
6PGL_SHIFL,Q83LP7,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2005-03-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-02-01', 'entryVersion': 116, 'sequenceVersion': 2}",6PGL_SHIFL
AAEB_SHIFL,Q83JE2,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2005-03-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-06-01', 'entryVersion': 110, 'sequenceVersion': 1}",AAEB_SHIFL
AAS_SHIFL,Q83JV7,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2005-04-26', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-06-01', 'entryVersion': 120, 'sequenceVersion': 1}",AAS_SHIFL
ACCA_ECOLI,P0ABD5,0,Evidence at protein level,Escherichia coli (strain K12),"{'firstPublicDate': '2005-10-25', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 144, 'sequenceVersion': 2}",ACCA_ECOLI
ACP1_SHIFL,P0A6B3,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '1986-07-21', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 116, 'sequenceVersion': 2}",ACP1_SHIFL
ACP2_SHIFL,P0A199,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2005-03-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-03-01', 'entryVersion': 100, 'sequenceVersion': 1}",ACP2_SHIFL
ACPS_SHIFL,Q83K24,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2005-02-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-06-01', 'entryVersion': 117, 'sequenceVersion': 1}",ACPS_SHIFL
ACRR_ECOLI,P0ACS9,0,Evidence at protein level,Escherichia coli (strain K12),"{'firstPublicDate': '2005-11-22', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-11-22', 'entryVersion': 123, 'sequenceVersion': 1}",ACRR_ECOLI
ACTP_SHIFL,Q83P94,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2005-04-26', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-06-01', 'entryVersion': 115, 'sequenceVersion': 1}",ACTP_SHIFL
ADD_SHIFL,Q83RC0,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2004-02-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-06-01', 'entryVersion': 114, 'sequenceVersion': 1}",ADD_SHIFL
ADEC_SHIFL,Q7BZ90,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2004-08-16', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 108, 'sequenceVersion': 1}",ADEC_SHIFL
ADIC_SHIFL,P60064,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2003-11-28', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-11-28', 'entryVersion': 114, 'sequenceVersion': 1}",ADIC_SHIFL
ADPP_SHIFL,P83844,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2004-04-13', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-04-13', 'entryVersion': 115, 'sequenceVersion': 1}",ADPP_SHIFL
AHPC_ECOLI,P0AE08,0,Evidence at protein level,Escherichia coli (strain K12),"{'firstPublicDate': '2005-12-06', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 138, 'sequenceVersion': 2}",AHPC_ECOLI
ALF_ECOLI,P0AB71,0,Evidence at protein level,Escherichia coli (strain K12),"{'firstPublicDate': '2005-11-08', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 137, 'sequenceVersion': 2}",ALF_ECOLI
ALKH_SHIFL,P0A958,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2005-07-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-07-19', 'entryVersion': 103, 'sequenceVersion': 1}",ALKH_SHIFL
ALLA_SHIFL,P63487,0,Evidence at protein level,Shigella flexneri,"{'firstPublicDate': '2004-10-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-10-11', 'entryVersion': 121, 'sequenceVersion': 1}",ALLA_SHIFL
ALR1_SHIFL,P0A6B5,0,Evidence at protein level,Shigella flexneri,"{'firstPublicDate': '2005-06-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-06-07', 'entryVersion': 115, 'sequenceVersion': 1}",ALR1_SHIFL
ALX_SHIFL,Q83Q35,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2003-11-28', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-06-01', 'entryVersion': 92, 'sequenceVersion': 1}",ALX_SHIFL
AMPE_ECOLI,P0AE14,0,Evidence at protein level,Escherichia coli (strain K12),"{'firstPublicDate': '2005-12-06', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-12-06', 'entryVersion': 104, 'sequenceVersion': 1}",AMPE_ECOLI
APAG_SHIFL,P62675,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2004-07-19', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-07-19', 'entryVersion': 98, 'sequenceVersion': 1}",APAG_SHIFL
APAH_SHIFL,Q83SQ2,0,Evidence at protein level,Shigella flexneri,"{'firstPublicDate': '2005-03-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-06-01', 'entryVersion': 119, 'sequenceVersion': 1}",APAH_SHIFL
APHA_ECOLI,P0AE22,0,Evidence at protein level,Escherichia coli (strain K12),"{'firstPublicDate': '2005-12-06', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-12-06', 'entryVersion': 135, 'sequenceVersion': 1}",APHA_ECOLI
APT_SHIFL,Q83M42,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2004-03-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-03-01', 'entryVersion': 117, 'sequenceVersion': 2}",APT_SHIFL
AQPZ_SHIFL,O68874,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2004-04-13', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2004-04-13', 'entryVersion': 130, 'sequenceVersion': 2}",AQPZ_SHIFL
ARAB_SHIFL,Q83MG5,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2005-03-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 114, 'sequenceVersion': 3}",ARAB_SHIFL
ARAH_ECOLI,P0AE26,0,Evidence at transcript level,Escherichia coli (strain K12),"{'firstPublicDate': '1988-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-07-10', 'entryVersion': 118, 'sequenceVersion': 2}",ARAH_ECOLI
ARCA_SHIFL,P0A9Q4,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '1986-07-21', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1986-07-21', 'entryVersion': 111, 'sequenceVersion': 1}",ARCA_SHIFL
ARCB_ECOLI,P0AEC3,0,Evidence at protein level,Escherichia coli (strain K12),"{'firstPublicDate': '2005-12-06', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-12-06', 'entryVersion': 148, 'sequenceVersion': 1}",ARCB_ECOLI
ARGA_SHIFL,P59293,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2003-02-12', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-02-12', 'entryVersion': 119, 'sequenceVersion': 1}",ARGA_SHIFL
ARGB_SHIFL,P59302,0,Inferred from homology,Shigella flexneri,"{'firstPublicDate': '2003-02-12', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-02-12', 'entryVersion': 118, 'sequenceVersion': 1}",ARGB_SHIFL
