uniProtID,accession,label,existence,species,history,old_ID
TYRB_PARDE,P95468,0,Evidence at protein level,Paracoccus denitrificans,"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 116, 'sequenceVersion': 1}",Mes547
UCRI_PARDE,P05417,0,Evidence at protein level,Paracoccus denitrificans,"{'firstPublicDate': '1988-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1988-11-01', 'entryVersion': 120, 'sequenceVersion': 1}",Mes548
ACOA_CUPNH,P27745,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 123, 'sequenceVersion': 3}",Mes549
ACOB_CUPNH,P27746,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 117, 'sequenceVersion': 3}",Mes550
ACOC_CUPNH,P27747,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 138, 'sequenceVersion': 3}",Mes551
ACOR_CUPNH,P28614,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1992-12-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 148, 'sequenceVersion': 2}",Mes552
CATC_CUPPJ,P80573,0,Evidence at protein level,Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-11-22', 'entryVersion': 118, 'sequenceVersion': 2}",Mes553
HBOH_CUPNH,Q0K9H3,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '2008-01-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2006-10-03', 'entryVersion': 88, 'sequenceVersion': 1}",Mes557
HIS82_CUPPJ,Q46WL3,0,Evidence at protein level,Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),"{'firstPublicDate': '2006-01-10', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2005-09-13', 'entryVersion': 103, 'sequenceVersion': 1}",Mes558
HMP_CUPNH,P39662,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 169, 'sequenceVersion': 2}",Mes559
HOXF_CUPNH,P22317,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1991-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1991-08-01', 'entryVersion': 160, 'sequenceVersion': 1}",Mes560
HOXH_CUPNH,P22320,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1991-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 133, 'sequenceVersion': 3}",Mes561
HOXN_CUPNH,P23516,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1991-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-07-11', 'entryVersion': 131, 'sequenceVersion': 3}",Mes562
HOXU_CUPNH,P22318,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1991-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 155, 'sequenceVersion': 2}",Mes563
HOXY_CUPNH,P22319,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1991-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1991-08-01', 'entryVersion': 131, 'sequenceVersion': 1}",Mes564
KPPR1_CUPNH,P19924,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1991-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 129, 'sequenceVersion': 3}",Mes565
LDH_CUPNH,Q07251,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1995-02-01', 'entryVersion': 114, 'sequenceVersion': 1}",Mes567
MBHL_CUPNH,P31891,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 144, 'sequenceVersion': 4}",Mes568
MBHS_CUPNH,P31892,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1993-07-01', 'entryVersion': 158, 'sequenceVersion': 1}",Mes569
MHPB_CUPNE,P17295,0,Evidence at protein level,Cupriavidus necator,"{'firstPublicDate': '1990-08-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1990-08-01', 'entryVersion': 83, 'sequenceVersion': 1}",Mes570
NAPA_CUPNH,P39185,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-09-27', 'entryVersion': 167, 'sequenceVersion': 2}",Mes571
NAPB_CUPNH,P39186,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1995-02-01', 'entryVersion': 136, 'sequenceVersion': 1}",Mes572
PHAC_CUPNH,P23608,0,Evidence at protein level,Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337),"{'firstPublicDate': '1991-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1991-11-01', 'entryVersion': 126, 'sequenceVersion': 1}",Mes575
RBSC_CUPNE,P09658,0,Evidence at protein level,Cupriavidus necator,"{'firstPublicDate': '1989-07-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-07-15', 'entryVersion': 104, 'sequenceVersion': 2}",Mes579
TFDA_CUPPJ,P10088,0,Evidence at protein level,Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),"{'firstPublicDate': '1989-07-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1989-07-01', 'entryVersion': 138, 'sequenceVersion': 1}",Mes580
TFDF2_CUPPJ,P94135,0,Evidence at protein level,Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 120, 'sequenceVersion': 1}",Mes582
TFDR_CUPPJ,Q46M57,0,Evidence at protein level,Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197),"{'firstPublicDate': '2005-11-22', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2005-09-13', 'entryVersion': 102, 'sequenceVersion': 1}",Mes583
3HAO_PSEFL,Q83V26,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '2006-07-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-06-01', 'entryVersion': 72, 'sequenceVersion': 1}",Mes585
BZNB_PSEFL,P51853,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-10-01', 'entryVersion': 77, 'sequenceVersion': 1}",Mes591
DLDH_PSEFL,P14218,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '1990-01-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 143, 'sequenceVersion': 3}",Mes593
EST2_PSEFL,Q53547,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 88, 'sequenceVersion': 1}",Mes597
GAL_PSEFL,P11886,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '1989-10-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1989-10-01', 'entryVersion': 91, 'sequenceVersion': 1}",Mes599
GUNB_CELJU,P18126,0,Evidence at protein level,Cellvibrio japonicus (strain Ueda107),"{'firstPublicDate': '1990-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1990-11-01', 'entryVersion': 131, 'sequenceVersion': 1}",Mes601
HAPMO_PSEFL,Q93TJ5,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '2007-05-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-12-01', 'entryVersion': 82, 'sequenceVersion': 1}",Mes603
KMO_PSEFL,Q84HF5,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '2009-02-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-06-01', 'entryVersion': 82, 'sequenceVersion': 1}",Mes604
KYNU_PSEFL,P83788,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '2008-12-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-03-15', 'entryVersion': 72, 'sequenceVersion': 1}",Mes605
LIPA_PSEFL,P26504,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1992-08-01', 'entryVersion': 93, 'sequenceVersion': 1}",Mes606
MANA_CELJU,P49424,0,Evidence at protein level,Cellvibrio japonicus (strain Ueda107),"{'firstPublicDate': '1996-02-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-07-05', 'entryVersion': 116, 'sequenceVersion': 2}",Mes607
NUOG_PSEFL,Q9KGW3,0,Evidence at transcript level,Pseudomonas fluorescens,"{'firstPublicDate': '2003-11-28', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 97, 'sequenceVersion': 1}",Mes608
NUOI_PSEFL,Q8RQ74,0,Evidence at transcript level,Pseudomonas fluorescens,"{'firstPublicDate': '2006-07-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 96, 'sequenceVersion': 1}",Mes609
PHHY_PSEFL,P00438,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '1986-07-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1993-04-01', 'entryVersion': 128, 'sequenceVersion': 2}",Mes611
PHZF_PSEFL,Q51792,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 82, 'sequenceVersion': 1}",Mes612
PHZG_PSEFL,Q51793,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 97, 'sequenceVersion': 1}",Mes613
PORF_PSEFL,P37726,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '1994-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1994-10-01', 'entryVersion': 96, 'sequenceVersion': 1}",Mes614
PRXC_PSEFL,O31158,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 97, 'sequenceVersion': 3}",Mes615
PYRB_PSEFA,P56585,0,Evidence at protein level,Pseudomonas fluorescens biotype A,"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2003-02-01', 'entryVersion': 87, 'sequenceVersion': 2}",Mes616
STHA_PSEFL,O05139,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 131, 'sequenceVersion': 3}",Mes617
SYI2_PSEFL,Q8L1B1,0,Evidence at protein level,Pseudomonas fluorescens,"{'firstPublicDate': '2005-12-06', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 91, 'sequenceVersion': 3}",Mes618
XYNA_CELJU,P14768,0,Evidence at protein level,Cellvibrio japonicus (strain Ueda107),"{'firstPublicDate': '1990-04-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 160, 'sequenceVersion': 2}",Mes619
Y1779_PSEF5,Q4KFT4,0,Evidence at protein level,Pseudomonas fluorescens (strain ATCC BAA-477 / NRRL B-23932 / Pf-5),"{'firstPublicDate': '2007-06-12', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2005-08-02', 'entryVersion': 82, 'sequenceVersion': 1}",Mes622
BETC_RHIME,O69787,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 121, 'sequenceVersion': 2}",Mes624
BIOS_RHIME,O08250,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-11-02', 'entryVersion': 90, 'sequenceVersion': 2}",Mes626
CATE_RHIME,Q9X576,0,Evidence at transcript level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-11-16', 'entryVersion': 121, 'sequenceVersion': 2}",Mes627
COXZ_RHIME,Q92RG6,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2002-10-10', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-12-01', 'entryVersion': 107, 'sequenceVersion': 1}",Mes633
CSPA_RHIME,Q9Z3S6,0,Evidence at transcript level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 116, 'sequenceVersion': 1}",Mes634
DCTA_RHIME,P20672,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '1991-02-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1991-02-01', 'entryVersion': 135, 'sequenceVersion': 1}",Mes636
DCTB_RHIME,P13633,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '1990-01-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-11-02', 'entryVersion': 169, 'sequenceVersion': 3}",Mes637
DCTD_RHIME,P13632,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '1990-01-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-10-24', 'entryVersion': 188, 'sequenceVersion': 3}",Mes638
EXOK_RHIME,P33693,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '1994-02-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1994-02-01', 'entryVersion': 120, 'sequenceVersion': 1}",Mes640
EXSH_RHIME,O33680,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-01-01', 'entryVersion': 125, 'sequenceVersion': 1}",Mes641
FIXJ_RHIME,P10958,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '1989-07-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1989-07-01', 'entryVersion': 163, 'sequenceVersion': 1}",Mes642
FIXT_RHIME,O86464,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-11-01', 'entryVersion': 88, 'sequenceVersion': 1}",Mes645
HGD_RHIME,Q9X4F5,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1999-11-01', 'entryVersion': 111, 'sequenceVersion': 1}",Mes646
HUTH_RHIME,O31197,0,Evidence at transcript level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-11-02', 'entryVersion': 129, 'sequenceVersion': 2}",Mes647
MAO1_RHIME,O30807,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-01-01', 'entryVersion': 132, 'sequenceVersion': 1}",Mes648
MI2D_RHIME,O68965,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-11-02', 'entryVersion': 117, 'sequenceVersion': 2}",Mes650
NODA_RHIME,P02962,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '1986-07-21', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 113, 'sequenceVersion': 2}",Mes653
NODM_RHIML,P25195,0,Evidence at transcript level,Rhizobium meliloti,"{'firstPublicDate': '1992-05-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 100, 'sequenceVersion': 3}",Mes654
NTRC_RHIME,P10577,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '1989-07-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-05-30', 'entryVersion': 155, 'sequenceVersion': 2}",Mes655
PCS_RHIME,Q9KJY8,0,Evidence at protein level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2002-01-31', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 101, 'sequenceVersion': 1}",Mes656
STCD_RHIME,O87278,0,Evidence at transcript level,Rhizobium meliloti (strain 1021),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-11-02', 'entryVersion': 133, 'sequenceVersion': 2}",Mes659
AIL_YEREN,P16454,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '1990-08-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1990-08-01', 'entryVersion': 98, 'sequenceVersion': 1}",Mes660
FCUA_YEREN,Q05202,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 100, 'sequenceVersion': 1}",Mes662
FYUA_YEREN,P0C2M9,0,Evidence at transcript level,Yersinia enterocolitica,"{'firstPublicDate': '2007-04-03', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-04-03', 'entryVersion': 67, 'sequenceVersion': 1}",Mes663
HEMR_YEREN,P31499,0,Evidence at transcript level,Yersinia enterocolitica,"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-12-15', 'entryVersion': 97, 'sequenceVersion': 2}",Mes664
HEMS_YEREN,P31517,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 69, 'sequenceVersion': 2}",Mes665
HMUV_YEREN,P74981,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '2006-12-12', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-07-01', 'entryVersion': 108, 'sequenceVersion': 2}",Mes666
HSTC_YEREN,O50319,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-06-01', 'entryVersion': 49, 'sequenceVersion': 1}",Mes669
LAMB_YERE8,A1JRU8,0,Inferred from homology,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),"{'firstPublicDate': '2007-06-12', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-02-06', 'entryVersion': 79, 'sequenceVersion': 1}",Mes670
MYFA_YEREN,P33406,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '1994-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1994-02-01', 'entryVersion': 69, 'sequenceVersion': 1}",Mes671
SECA_YERE8,A1JJK2,0,Inferred from homology,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-02-06', 'entryVersion': 96, 'sequenceVersion': 1}",Mes674
SKP_YEREN,P31519,0,Evidence at transcript level,Yersinia enterocolitica,"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 73, 'sequenceVersion': 2}",Mes675
SYCN_YEREN,P0C2V8,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '2007-05-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-05-01', 'entryVersion': 56, 'sequenceVersion': 1}",Mes677
SYCT_YEREN,P0C2V9,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '2007-05-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-05-01', 'entryVersion': 52, 'sequenceVersion': 1}",Mes678
URE2_YEREN,P31495,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 105, 'sequenceVersion': 4}",Mes679
VIRF_YEREN,P0C2V5,0,Evidence at transcript level,Yersinia enterocolitica,"{'firstPublicDate': '2007-05-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-05-01', 'entryVersion': 68, 'sequenceVersion': 1}",Mes680
YADA1_YEREN,P31489,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1993-07-01', 'entryVersion': 104, 'sequenceVersion': 1}",Mes681
YERA_YERE8,P31490,0,Evidence at protein level,Yersinia enterocolitica serotype O:8 / biotype 1B (strain NCTC 13174 / 8081),"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1993-07-01', 'entryVersion': 105, 'sequenceVersion': 1}",Mes683
YLPA_YEREN,P27461,0,Evidence at transcript level,Yersinia enterocolitica,"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1992-08-01', 'entryVersion': 81, 'sequenceVersion': 1}",Mes685
YOPH_YEREN,P15273,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '1990-04-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1990-04-01', 'entryVersion': 148, 'sequenceVersion': 1}",Mes687
YOPN_YEREN,P16945,0,Evidence at transcript level,Yersinia enterocolitica,"{'firstPublicDate': '1990-08-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 84, 'sequenceVersion': 3}",Mes688
YSCB_YEREN,P0C2M8,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '2007-04-03', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-04-03', 'entryVersion': 59, 'sequenceVersion': 1}",Mes690
YSCD_YEREN,Q01245,0,Evidence at protein level,Yersinia enterocolitica,"{'firstPublicDate': '1993-04-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1993-04-01', 'entryVersion': 102, 'sequenceVersion': 1}",Mes691
YSCE_YEREN,Q01246,0,Evidence at transcript level,Yersinia enterocolitica,"{'firstPublicDate': '1993-04-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1993-04-01', 'entryVersion': 63, 'sequenceVersion': 1}",Mes692
YSCF_YEREN,Q01247,0,Evidence at transcript level,Yersinia enterocolitica,"{'firstPublicDate': '1993-04-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1993-04-01', 'entryVersion': 62, 'sequenceVersion': 1}",Mes693
